account_id,cluster,is_mule
4137,1,0
4138,0,0
4139,4,0
4140,4,0
4141,3,0
4142,0,0
4143,4,0
4144,4,0
4145,3,0
4146,4,0
4147,4,0
4148,0,0
4149,4,0
4150,3,0
4151,0,0
4152,3,0
4153,3,0
4154,3,0
4155,3,0
4156,4,0
4157,3,0
4158,2,0
4159,0,0
4160,3,0
4161,4,0
4162,1,0
4163,4,0
4164,3,0
4165,3,0
4166,4,0
4167,4,0
4168,0,0
4169,4,0
4170,3,0
4171,1,0
4172,4,0
4173,3,0
4174,3,0
4175,3,0
4176,2,0
4177,3,0
4178,4,0
4179,3,0
4180,0,0
4181,4,0
4182,4,0
4183,3,0
4184,3,0
4185,2,0
4186,0,0
4187,4,0
4188,4,0
4189,3,0
4190,2,0
4191,4,0
4192,3,0
4193,1,0
4194,0,0
4195,3,0
4196,4,0
4197,4,0
4198,3,0
4199,3,0
4200,3,0
4201,1,0
4202,4,0
4203,4,0
4204,4,0
4205,3,0
4206,4,0
4207,1,0
4208,3,0
4209,1,0
4210,1,0
4211,3,0
4212,4,0
4213,4,0
4214,3,0
4215,4,0
4216,4,0
4217,3,0
4218,3,0
4219,4,0
4220,3,0
4221,3,0
4222,4,0
4223,4,0
4224,3,0
4225,3,0
4226,1,0
4227,3,0
4228,3,0
4229,3,0
4230,1,0
4231,1,0
4232,4,0
4233,4,0
4234,0,0
4235,3,0
4236,4,0
4237,3,0
4238,4,0
4239,3,0
4240,4,0
4241,0,0
4242,0,0
4243,4,0
4244,4,0
4245,4,0
4246,4,0
4247,4,0
4248,4,0
4249,4,0
4250,4,0
4251,4,0
4252,3,0
4253,0,0
4254,3,0
4255,2,0
4256,2,0
4257,0,0
4258,3,0
4259,3,0
4260,3,0
4261,3,0
4262,3,0
4263,3,0
4264,1,0
4265,3,0
4266,3,0
4267,4,0
4268,3,0
4269,3,0
4270,3,0
4271,2,0
4272,3,0
4273,3,0
4274,3,0
4275,4,0
4276,0,0
4277,1,0
4278,3,0
4279,3,0
4280,3,0
4281,3,0
4282,3,0
4283,3,0
4284,3,0
4285,1,0
4286,3,0
4287,3,0
4288,0,0
4289,0,0
4290,3,0
4291,3,0
4292,1,0
4293,1,0
4294,3,0
4295,3,0
4296,3,0
4297,4,0
4298,3,0
4299,0,0
4300,4,0
4301,0,0
4302,3,0
4303,2,0
4304,3,0
4305,3,0
4306,4,0
4307,3,0
4308,3,0
4309,3,0
4310,3,0
4311,1,0
4312,1,0
4313,3,0
4314,3,0
4315,4,0
4316,0,0
4317,4,0
4318,0,0
4319,1,0
4320,4,0
4321,4,0
4322,4,0
4323,3,0
4324,4,0
4325,0,0
4326,4,0
4327,3,0
4328,3,0
4329,1,0
4330,0,0
4331,3,0
4332,4,0
4333,4,0
4334,3,0
4335,2,0
4336,3,0
4337,4,0
4338,3,0
4339,3,0
4340,3,0
4341,4,0
4342,3,0
4343,3,0
4344,3,0
4345,4,0
4346,0,0
4347,4,0
4348,0,0
4349,1,0
4350,3,0
4351,0,0
4352,3,0
4353,3,0
4354,2,0
4355,4,0
4356,3,0
4357,0,0
4358,3,0
4359,4,0
4360,3,0
4361,2,0
4362,1,0
4363,4,0
4364,3,0
4365,4,0
4366,3,0
4367,2,0
4368,0,0
4369,4,0
4370,4,0
4371,0,0
4372,3,0
4373,4,0
4374,2,0
4375,2,0
4376,3,0
4377,4,0
4378,3,0
4379,3,0
4380,3,0
4381,3,0
4382,4,0
4383,4,0
4384,3,0
4385,3,0
4386,3,0
4387,1,0
4388,0,0
4389,2,0
4390,1,0
4391,1,0
4392,0,0
4393,0,0
4394,4,0
4395,3,0
4396,3,0
4397,3,0
4398,4,0
4399,4,0
4400,3,0
4401,3,0
4402,4,0
4403,4,0
4404,4,0
4405,3,0
4406,0,0
4407,4,0
4408,4,0
4409,3,0
4410,1,0
4411,3,0
4412,3,0
4413,4,0
4414,4,0
4415,4,0
4416,3,0
4417,2,0
4418,0,0
4419,3,0
4420,4,0
4421,4,0
4422,4,0
4423,0,0
4424,3,0
4425,4,0
4426,3,0
4427,4,0
4428,4,0
4429,4,0
4430,4,0
4431,2,0
4432,3,0
4433,3,0
4434,3,0
4435,4,0
4436,4,0
4437,3,0
4438,3,0
4439,3,0
4440,4,0
4441,4,0
4442,4,0
4443,4,0
4444,4,0
4445,4,0
4446,3,0
4447,3,0
4448,2,0
4449,4,0
4450,4,0
4451,4,0
4452,3,0
4453,4,0
4454,4,0
4455,3,0
4456,4,0
4457,4,0
4458,4,0
4459,4,0
4460,2,0
4461,4,0
4462,4,0
4463,3,0
4464,4,0
4465,3,0
4466,3,0
4467,3,0
4468,3,0
4469,3,0
4470,0,0
4471,3,0
4472,4,0
4473,4,0
4474,3,0
4475,4,0
4476,4,0
4477,3,0
4478,0,0
4479,3,0
4480,3,0
4481,3,0
4482,3,0
4483,3,0
4484,3,0
4485,4,0
4486,4,0
4487,4,0
4488,4,0
4489,0,0
4490,4,0
4491,4,0
4492,3,0
4493,4,0
4494,3,0
4495,3,0
4496,3,0
4497,1,0
4498,3,0
4499,3,0
4500,4,0
4501,3,0
4502,4,0
4503,3,0
4504,4,0
4505,4,0
4506,3,0
4507,4,0
4508,4,0
4509,4,0
4510,4,0
4511,4,0
4512,4,0
4513,4,0
4514,3,0
4515,3,0
4516,0,0
4517,4,0
4518,4,0
4519,4,0
4520,4,0
4521,1,0
4522,3,0
4523,4,0
4524,4,0
4525,0,0
4526,0,0
4527,3,0
4528,4,0
4529,4,0
4530,3,0
4531,0,0
4532,4,0
4533,4,0
4534,3,0
4535,2,0
4536,3,0
4537,4,0
4538,0,0
4539,4,0
4540,0,0
4541,4,0
4542,4,0
4543,3,0
4544,4,0
4545,3,0
4546,4,0
4547,4,0
4548,4,0
4549,0,0
4550,0,0
4551,4,0
4552,3,0
4553,3,0
4554,4,0
4555,4,0
4556,4,0
4557,4,0
4558,4,0
4559,0,0
4560,4,0
4561,4,0
4562,3,0
4563,4,0
4564,3,0
4565,4,0
4566,1,0
4567,3,0
4568,4,0
4569,3,0
4570,3,0
4571,3,0
4572,4,0
4573,3,0
4574,0,0
4575,4,0
4576,3,0
4577,3,0
4578,4,0
4579,4,0
4580,4,0
4581,3,0
4582,3,0
4583,4,0
4584,3,0
4585,0,0
4586,4,0
4587,4,0
4588,3,0
4589,4,0
4590,4,0
4591,3,0
4592,4,0
4593,4,0
4594,4,0
4595,4,0
4596,3,0
4597,3,0
4598,2,0
4599,3,0
4600,1,0
4601,3,0
4602,3,0
4603,1,0
4604,1,0
4605,3,0
4606,4,0
4607,3,0
4608,2,0
4609,4,0
4610,4,0
4611,4,0
4612,3,0
4613,3,0
4614,3,0
4615,0,0
4616,4,0
4617,3,0
4618,4,0
4619,4,0
4620,4,0
4621,4,0
4622,3,0
4623,0,0
4624,2,0
4625,3,0
4626,4,0
4627,0,0
4628,4,0
4629,1,0
4630,4,0
4631,4,0
4632,4,0
4633,4,0
4634,4,0
4635,3,0
4636,4,0
4637,4,0
4638,4,0
4639,2,0
4640,4,0
4641,0,0
4642,4,0
4643,4,0
4644,4,0
4645,3,0
4646,4,0
4647,4,0
4648,4,0
4649,3,0
4650,4,0
4651,3,0
4652,4,0
4653,3,0
4654,4,0
4655,4,0
4656,2,0
4657,3,0
4658,3,0
4659,2,0
4660,0,0
4661,2,0
4662,4,0
4663,4,0
4664,1,0
4665,1,0
4666,2,0
4667,4,0
4668,4,0
4669,2,0
4670,4,0
4671,3,0
4672,3,0
4673,4,0
4674,0,0
4675,2,0
4676,4,0
4677,3,0
4678,4,0
4679,3,0
4680,3,0
4681,1,0
4682,3,0
4683,4,0
4684,3,0
4685,4,0
4686,3,0
4687,3,0
4688,1,0
4689,3,0
4690,4,0
4691,1,0
4692,1,0
4693,3,0
4694,4,0
4695,2,0
4696,3,0
4697,3,0
4698,2,0
4699,3,0
4700,1,0
4701,3,0
4702,1,0
4703,3,0
4704,0,0
4705,2,0
4706,3,0
4707,2,0
4708,3,0
4709,2,0
4710,2,0
4711,2,0
4712,2,0
4713,0,0
4714,2,0
4715,2,0
4716,2,0
4717,1,0
4718,3,0
4719,3,0
4720,4,0
4721,2,0
4722,1,0
4723,4,0
4724,4,0
4725,2,0
4726,2,0
4727,3,0
4728,2,0
4729,0,0
4730,2,0
4731,0,0
4732,4,0
4733,4,0
4734,4,0
4735,2,0
4736,2,0
4737,1,0
4738,3,0
4739,4,0
4740,4,0
4741,1,0
4742,3,0
4743,2,0
4744,2,0
4745,1,0
4746,2,0
4747,2,0
4748,3,0
4749,4,0
4750,2,0
4751,2,0
4752,2,0
4753,2,0
4754,4,0
4755,2,0
4756,2,0
4757,2,0
4758,2,0
4759,2,0
4760,2,0
4761,1,0
4762,2,0
4763,2,0
4764,2,0
4765,2,0
4766,2,0
4767,0,0
4768,2,0
4769,2,0
4770,2,0
4771,2,0
4772,2,0
4773,2,0
4774,2,0
4775,2,0
4776,2,0
4777,3,0
4778,3,0
4779,2,0
4780,4,0
4781,2,0
4782,2,0
4783,2,0
4784,2,0
4785,2,0
4786,2,0
4787,2,0
4788,2,0
4789,2,0
4790,2,0
4791,2,0
4792,2,0
4793,2,0
4794,2,0
4795,2,0
4796,2,0
4797,2,0
4798,2,0
4799,2,0
4800,2,0
4801,2,0
4802,2,0
4803,2,0
4804,2,0
4805,2,0
4806,3,0
4807,2,0
4808,2,0
4809,2,0
4810,2,0
4811,1,0
4812,2,0
4813,0,0
4814,2,0
4815,2,0
4816,2,0
4817,2,0
4818,2,0
4819,2,0
4820,2,0
4821,2,0
4822,2,0
4823,4,0
4824,0,0
4825,2,0
4826,2,0
4827,2,0
4828,2,0
4829,2,0
4830,2,0
4831,2,0
4832,2,0
4833,2,0
4834,2,0
4835,2,0
4836,2,0
4837,2,0
4838,2,0
4839,2,0
4840,2,0
4841,2,0
4842,2,0
4843,2,0
4844,2,0
4845,2,0
4846,2,0
4847,2,0
4848,2,0
4849,2,0
4850,2,0
4851,2,0
4852,2,0
4853,2,0
4854,2,0
4855,2,0
4856,2,0
4857,2,0
4858,2,0
4859,2,0
4860,2,0
4861,2,0
4862,2,0
4863,2,0
4864,2,0
4865,2,0
4866,2,0
4867,2,0
4868,1,0
4869,3,0
4870,2,0
4871,2,0
4872,2,0
4873,2,0
4874,2,0
4875,2,0
4876,2,0
4877,2,0
4878,2,0
4879,2,0
4880,2,0
4881,2,0
4882,1,0
4883,0,0
4884,2,0
4885,0,0
4886,2,0
4887,2,0
4888,2,0
4889,2,0
4890,2,0
4891,2,0
4892,2,0
4893,2,0
4894,2,0
4895,2,0
4896,2,0
4897,2,0
4898,2,0
4899,2,0
4900,2,0
4901,2,0
4902,2,0
4903,2,0
4904,2,0
4905,2,0
4906,2,0
4907,2,0
4908,2,0
4909,2,0
4910,2,0
4911,2,0
4912,2,0
4913,2,0
4914,2,0
4915,2,0
4916,2,0
4917,2,0
4918,2,0
4919,2,0
4920,2,0
4921,2,0
4922,2,0
4923,2,0
4924,2,0
4925,2,0
4926,2,0
4927,2,0
4928,2,0
4929,2,0
4930,2,0
4931,2,0
4932,2,0
4933,2,0
4934,2,0
4935,2,0
4936,2,0
4937,2,0
4938,2,0
4939,2,0
4940,2,0
4941,2,0
4942,2,0
4943,2,0
4944,2,0
4945,2,0
4946,2,0
4947,2,0
4948,2,0
4949,2,0
4950,2,0
4951,2,0
4952,2,0
4953,2,0
4954,2,0
4955,2,0
4956,2,0
4957,2,0
4958,2,0
4959,2,0
4960,2,0
4961,2,0
4962,2,0
4963,3,0
4964,2,0
4965,2,0
4966,2,0
4967,2,0
4968,2,0
4969,2,0
4970,2,0
4971,2,0
4972,2,0
4973,2,0
4974,2,0
4975,2,0
4976,2,0
4977,2,0
4978,2,0
4979,2,0
4980,2,0
4981,2,0
4982,2,0
4983,2,0
4984,2,0
4985,2,0
4986,2,0
4987,2,0
4988,2,0
4989,2,0
4990,2,0
4991,2,0
4992,2,0
4993,2,0
4994,2,0
4995,2,0
4996,2,0
4997,2,0
4998,2,0
4999,2,0
5000,2,0
5001,2,0
5002,2,0
5003,2,0
5004,2,0
5005,2,0
5006,2,0
5007,2,0
5008,2,0
5009,2,0
5010,2,0
5011,2,0
5012,2,0
5013,2,0
5014,2,0
5015,0,0
5016,2,0
5017,2,0
5018,2,0
5019,2,0
5020,2,0
5021,2,0
5022,2,0
5023,2,0
5024,2,0
5025,2,0
5026,2,0
5027,2,0
5028,2,0
5029,2,0
5030,2,0
5031,2,0
5032,2,0
5033,2,0
5034,2,0
5035,2,0
5036,2,0
5037,2,0
5038,2,0
5039,2,0
5040,2,0
5041,2,0
5042,2,0
5043,2,0
5044,2,0
5045,2,0
5046,2,0
5047,2,0
5048,2,0
5049,2,0
5050,2,0
5051,2,0
5052,2,0
5053,2,0
5054,2,0
5055,2,0
5056,1,0
5057,2,0
5058,2,0
5059,2,0
5060,2,0
5061,2,0
5062,2,0
5063,3,0
5064,2,0
5065,2,0
5066,2,0
5067,2,0
5068,2,0
5069,2,0
5070,2,0
5071,2,0
5072,2,0
5073,2,0
5074,2,0
5075,2,0
5076,2,0
5077,2,0
5078,2,0
5079,2,0
5080,2,0
5081,2,0
5082,2,0
5083,2,0
5084,2,0
5085,2,0
5086,2,0
5087,2,0
5088,2,0
5089,2,0
5090,1,0
5091,2,0
5092,2,0
5093,2,0
5094,2,0
5095,0,0
5096,2,0
5097,2,0
5098,2,0
5099,2,0
5100,2,0
5101,1,0
5102,2,0
5103,2,0
5104,2,0
5105,2,0
5106,2,0
5107,2,0
5108,2,0
5109,2,0
5110,2,0
5111,2,0
5112,2,0
5113,2,0
5114,0,0
5115,2,0
5116,2,0
5117,2,0
5118,2,0
5119,2,0
5120,0,0
5121,2,0
5122,2,0
5123,2,0
5124,2,0
5125,2,0
5126,2,0
5127,2,0
5128,2,0
5129,2,0
5130,2,0
5131,2,0
5132,1,0
5133,1,0
5134,2,0
5135,2,0
5136,2,0
5137,2,0
5138,2,0
5139,1,0
5140,2,0
5141,2,0
5142,2,0
5143,2,0
5144,2,0
5145,2,0
5146,0,0
5147,3,0
5148,3,0
5149,2,0
5150,3,0
5151,2,0
5152,0,0
5153,2,0
5154,1,0
5155,2,0
5156,1,0
5157,2,0
5158,3,0
5159,3,0
5160,0,0
5161,2,0
5162,1,0
5163,2,0
5164,1,0
5165,3,0
5166,2,0
5167,3,0
5168,3,0
5169,3,0
5170,1,0
5171,2,0
5172,2,0
5173,1,0
5174,2,0
5175,3,0
5176,3,0
5177,0,0
5178,0,0
5179,2,0
5180,1,0
5181,2,0
5182,0,0
5183,2,0
5184,2,0
5185,2,0
5186,0,0
5187,2,0
5188,2,0
5189,2,0
5190,0,0
5191,3,0
5192,1,0
5193,3,0
5194,2,0
5195,3,0
5196,0,0
5197,3,0
5198,3,0
5199,3,0
5200,2,0
5201,2,0
5202,3,0
5203,3,0
5204,1,0
5205,2,0
5206,3,0
5207,3,0
5208,3,0
5209,3,0
5210,3,0
5211,3,0
5212,2,0
5213,2,0
5214,3,0
5215,0,0
5216,0,0
5217,3,0
5218,0,0
5219,3,0
5220,2,0
5221,3,0
5222,3,0
5223,3,0
5224,2,0
5225,2,0
5226,4,0
5227,4,0
5228,3,0
5229,2,0
5230,3,0
5231,2,0
5232,0,0
5233,0,0
5234,2,0
5235,3,0
5236,1,0
5237,0,0
5238,3,0
5239,1,0
5240,3,0
5241,3,0
5242,2,0
5243,3,0
5244,2,0
5245,2,0
5246,2,0
5247,3,0
5248,3,0
5249,1,0
5250,3,0
5251,3,0
5252,0,0
5253,3,0
5254,0,0
5255,3,0
5256,3,0
5257,4,0
5258,0,0
5259,0,0
5260,0,0
5261,3,0
5262,4,0
5263,0,0
5264,0,0
5265,3,0
5266,3,0
5267,3,0
5268,0,0
5269,2,0
5270,1,0
5271,1,0
5272,3,0
5273,0,0
5274,0,0
5275,3,0
5276,0,0
5277,3,0
5278,3,0
5279,3,0
5280,2,0
5281,3,0
5282,3,0
5283,2,0
5284,3,0
5285,2,0
5286,2,0
5287,2,0
5288,1,0
5289,2,0
5290,3,0
5291,3,0
5292,3,0
5293,3,0
5294,3,0
5295,3,0
5296,3,0
5297,3,0
5298,3,0
5299,0,0
5300,1,0
5301,3,0
5302,3,0
5303,3,0
5304,3,0
5305,3,0
5306,3,0
5307,1,0
5308,3,0
5309,3,0
5310,3,0
5311,3,0
5312,3,0
5313,3,0
5314,0,0
5315,2,0
5316,0,0
5317,2,0
5318,3,0
5319,3,0
5320,3,0
5321,3,0
5322,3,0
5323,3,0
5324,3,0
5325,0,0
5326,0,0
5327,0,0
5328,3,0
5329,3,0
5330,3,0
5331,3,0
5332,3,0
5333,1,0
5334,0,0
5335,1,0
5336,1,0
5337,2,0
5338,1,0
5339,3,0
5340,0,0
5341,2,0
5342,4,0
5343,2,0
5344,2,0
5345,3,0
5346,3,0
5347,1,0
5348,3,0
5349,0,0
5350,3,0
5351,3,0
5352,3,0
5353,0,0
5354,3,0
5355,4,0
5356,3,0
5357,3,0
5358,3,0
5359,3,0
5360,2,0
5361,0,0
5362,3,0
5363,2,0
5364,3,0
5365,0,0
5366,0,0
5367,0,0
5368,2,0
5369,3,0
5370,3,0
5371,2,0
5372,2,0
5373,3,0
5374,4,0
5375,4,0
5376,1,0
5377,1,0
5378,1,0
5379,1,0
5380,3,0
5381,2,0
5382,2,0
5383,1,0
5384,4,0
5385,3,0
5386,0,0
5387,4,0
5388,3,0
5389,3,0
5390,3,0
5391,3,0
5392,0,0
5393,2,0
5394,1,0
5395,0,0
5396,3,0
5397,3,0
5398,3,0
5399,4,0
5400,0,0
5401,3,0
5402,0,0
5403,3,0
5404,1,0
5405,3,0
5406,2,0
5407,0,0
5408,2,0
5409,3,0
5410,1,0
5411,1,0
5412,3,0
5413,1,0
5414,1,0
5415,3,0
5416,2,0
5417,3,0
5418,4,0
5419,0,0
5420,3,0
5421,1,0
5422,3,0
5423,3,0
5424,3,0
5425,3,0
5426,1,0
5427,3,0
5428,3,0
5429,3,0
5430,0,0
5431,3,0
5432,3,0
5433,3,0
5434,0,0
5435,4,0
5436,3,0
5437,3,0
5438,0,0
5439,2,0
5440,2,0
5441,1,0
5442,3,0
5443,3,0
5444,3,0
5445,3,0
5446,3,0
5447,3,0
5448,0,0
5449,0,0
5450,1,0
5451,3,0
5452,2,0
5453,1,0
5454,3,0
5455,3,0
5456,3,0
5457,3,0
5458,3,0
5459,3,0
5460,3,0
5461,0,0
5462,3,0
5463,3,0
5464,3,0
5465,3,0
5466,3,0
5467,3,0
5468,3,0
5469,3,0
5470,3,0
5471,4,0
5472,3,0
5473,4,0
5474,4,0
5475,1,0
5476,3,0
5477,1,0
5478,3,0
5479,3,0
5480,3,0
5481,3,0
5482,2,0
5483,3,0
5484,3,0
5485,3,0
5486,0,0
5487,3,0
5488,3,0
5489,3,0
5490,0,0
5491,0,0
5492,2,0
5493,3,0
5494,3,0
5495,0,0
5496,0,0
5497,2,0
5498,3,0
5499,3,0
5500,3,0
5501,3,0
5502,3,0
5503,3,0
5504,0,0
5505,4,0
5506,3,0
5507,3,0
5508,0,0
5509,0,0
5510,3,0
5511,3,0
5512,3,0
5513,3,0
5514,3,0
5515,3,0
5516,3,0
5517,2,0
5518,3,0
5519,1,0
5520,0,0
5521,2,0
5522,2,0
5523,0,0
5524,3,0
5525,2,0
5526,1,0
5527,0,0
5528,0,0
5529,2,0
5530,4,0
5531,3,0
5532,3,0
5533,4,0
5534,3,0
5535,4,0
5536,3,0
5537,1,0
5538,0,0
5539,3,0
5540,3,0
5541,3,0
5542,0,0
5543,3,0
5544,1,0
5545,3,0
5546,1,0
5547,4,0
5548,3,0
5549,3,0
5550,0,0
5551,0,0
5552,3,0
5553,1,0
5554,3,0
5555,2,0
5556,3,0
5557,3,0
5558,3,0
5559,3,0
5560,0,0
5561,3,0
5562,3,0
5563,1,0
5564,1,0
5565,3,0
5566,1,0
5567,4,0
5568,2,0
5569,3,0
5570,2,0
5571,2,0
5572,2,0
5573,4,0
5574,4,0
5575,3,0
5576,3,0
5577,1,0
5578,0,0
5579,3,0
5580,3,0
5581,4,0
5582,0,0
5583,2,0
5584,2,0
5585,2,0
5586,0,0
5587,0,0
5588,0,0
5589,3,0
5590,3,0
5591,0,0
5592,0,0
5593,3,0
5594,3,0
5595,2,0
5596,2,0
5597,0,0
5598,1,0
5599,4,0
5600,3,0
5601,0,0
5602,3,0
5603,1,0
5604,0,0
5605,1,0
5606,1,0
5607,3,0
5608,1,0
5609,1,0
5610,4,0
5611,4,0
5612,2,0
5613,1,0
5614,0,0
5615,1,0
5616,3,0
5617,3,0
5618,2,0
5619,1,0
5620,2,0
5621,3,0
5622,3,0
5623,4,0
5624,4,0
5625,4,0
5626,0,0
5627,1,0
5628,0,0
5629,1,0
5630,2,0
5631,0,0
5632,3,0
5633,0,0
5634,2,0
5635,1,0
5636,3,0
5637,3,0
5638,2,0
5639,2,0
5640,3,0
5641,0,0
5642,3,0
5643,3,0
5644,0,0
5645,0,0
5646,4,0
5647,3,0
5648,3,0
5649,3,0
5650,4,0
5651,3,0
5652,3,0
5653,3,0
5654,4,0
5655,4,0
5656,1,0
5657,3,0
5658,0,0
5659,0,0
5660,3,0
5661,0,0
5662,0,0
5663,0,0
5664,4,0
5665,4,0
5666,3,0
5667,0,0
5668,3,0
5669,3,0
5670,0,0
5671,3,0
5672,0,0
5673,3,0
5674,3,0
5675,3,0
5676,3,0
5677,3,0
5678,1,0
5679,1,0
5680,1,0
5681,2,0
5682,3,0
5683,3,0
5684,2,0
5685,0,0
5686,3,0
5687,3,0
5688,3,0
5689,2,0
5690,3,0
5691,1,0
5692,1,0
5693,3,0
5694,3,0
5695,0,0
5696,0,0
5697,3,0
5698,2,0
5699,3,0
5700,3,0
5701,2,0
5702,0,0
5703,4,0
5704,3,0
5705,3,0
5706,2,0
5707,2,0
5708,0,0
5709,3,0
5710,4,0
5711,4,0
5712,4,0
5713,3,0
5714,3,0
5715,0,0
5716,3,0
5717,3,0
5718,3,0
5719,0,0
5720,3,0
5721,1,0
5722,3,0
5723,3,0
5724,1,0
5725,3,0
5726,0,0
5727,0,0
5728,3,0
5729,0,0
5730,0,0
5731,2,0
5732,1,0
5733,3,0
5734,4,0
5735,4,0
5736,1,0
5737,4,0
5738,1,0
5739,1,0
5740,0,0
5741,1,0
5742,3,0
5743,4,0
5744,3,0
5745,4,0
5746,4,0
5747,4,0
5748,4,0
5749,3,0
5750,3,0
5751,3,0
5752,3,0
5753,0,0
5754,3,0
5755,2,0
5756,4,0
5757,4,0
5758,3,0
5759,2,0
5760,3,0
5761,2,0
5762,1,0
5763,1,0
5764,1,0
5765,3,0
5766,0,0
5767,1,0
5768,1,0
5769,0,0
5770,3,0
5771,1,0
5772,1,0
5773,1,0
5774,3,0
5775,0,0
5776,2,0
5777,3,0
5778,3,0
5779,3,0
5780,3,0
5781,3,0
5782,3,0
5783,1,0
5784,1,0
5785,0,0
5786,0,0
5787,1,0
5788,0,0
5789,0,0
5790,0,0
5791,0,0
5792,0,0
5793,3,0
5794,3,0
5795,3,0
5796,4,0
5797,1,0
5798,0,0
5799,3,0
5800,0,0
5801,3,0
5802,3,0
5803,3,0
5804,0,0
5805,3,0
5806,3,0
5807,0,0
5808,3,0
5809,4,0
5810,1,0
5811,0,0
5812,3,0
5813,0,0
5814,0,0
5815,1,0
5816,0,0
5817,0,0
5818,0,0
5819,1,0
5820,1,0
5821,0,0
5822,3,0
5823,0,0
5824,0,0
5825,4,0
5826,0,0
5827,3,0
5828,3,0
5829,0,0
5830,0,0
5831,0,0
5832,2,0
5833,3,0
5834,1,0
5835,4,0
5836,0,0
5837,1,0
5838,1,0
5839,0,0
5840,0,0
5841,0,0
5842,4,0
5843,1,0
5844,4,0
5845,3,0
5846,2,0
5847,1,0
5848,3,0
5849,0,0
5850,1,0
5851,3,0
5852,2,0
5853,1,0
5854,3,0
5855,3,0
5856,2,0
5857,2,0
5858,0,0
5859,2,0
5860,2,0
5861,2,0
5862,2,0
5863,2,0
5864,2,0
5865,2,0
5866,3,0
5867,1,0
5868,3,0
5869,1,0
5870,3,0
5871,0,0
5872,4,0
5873,0,0
5874,2,0
5875,1,0
5876,1,0
5877,0,0
5878,2,0
5879,3,0
5880,0,0
5881,0,0
5882,3,0
5883,0,0
5884,0,0
5885,3,0
5886,0,0
5887,0,0
5888,3,0
5889,1,0
5890,3,0
5891,2,0
5892,3,0
5893,0,0
5894,0,0
5895,1,0
5896,0,0
5897,3,0
5898,2,0
5899,3,0
5900,3,0
5901,4,0
5902,3,0
5903,1,0
5904,1,0
5905,1,0
5906,1,0
5907,2,0
5908,0,0
5909,0,0
5910,2,0
5911,3,0
5912,0,0
5913,3,0
5914,4,0
5915,0,0
5916,0,0
5917,3,0
5918,0,0
5919,0,0
5920,0,0
5921,0,0
5922,2,0
5923,2,0
5924,3,0
5925,3,0
5926,3,0
5927,3,0
5928,0,0
5929,2,0
5930,3,0
5931,2,0
5932,2,0
5933,2,0
5934,4,0
5935,1,0
5936,3,0
5937,3,0
5938,0,0
5939,3,0
5940,4,0
5941,0,0
5942,0,0
5943,3,0
5944,0,0
5945,4,0
5946,1,0
5947,3,0
5948,3,0
5949,3,0
5950,2,0
5951,0,0
5952,3,0
5953,0,0
5954,3,0
5955,2,0
5956,3,0
5957,3,0
5958,2,0
5959,2,0
5960,2,0
5961,2,0
5962,0,0
5963,0,0
5964,1,0
5965,0,0
5966,2,0
5967,0,0
5968,0,0
5969,0,0
5970,2,0
5971,1,0
5972,1,0
5973,1,0
5974,1,0
5975,1,0
5976,0,0
5977,0,0
5978,3,0
5979,3,0
5980,2,0
5981,3,0
5982,1,0
5983,3,0
5984,3,0
5985,3,0
5986,0,0
5987,0,0
5988,0,0
5989,0,0
5990,0,0
5991,1,0
5992,3,0
5993,4,0
5994,4,0
5995,0,0
5996,1,0
5997,1,0
5998,2,0
5999,2,0
6000,1,0
6001,1,0
6002,0,0
6003,0,0
6004,3,0
6005,2,0
6006,3,0
6007,2,0
6008,1,0
6009,1,0
6010,1,0
6011,0,0
6012,4,0
6013,4,0
6014,1,0
6015,3,0
6016,2,0
6017,2,0
6018,4,0
6019,3,0
6020,0,0
6021,3,0
6022,0,0
6023,1,0
6024,0,0
6025,0,0
6026,0,0
6027,3,0
6028,0,0
6029,0,0
6030,3,0
6031,3,0
6032,1,0
6033,0,0
6034,1,0
6035,2,0
6036,1,0
6037,1,0
6038,2,0
6039,0,0
6040,0,0
6041,4,0
6042,2,0
6043,1,0
6044,0,0
6045,3,0
6046,1,0
6047,0,0
6048,1,0
6049,1,0
6050,1,0
6051,2,0
6052,0,0
6053,0,0
6054,0,0
6055,1,0
6056,1,0
6057,1,0
6058,1,0
6059,0,0
6060,0,0
6061,0,0
6062,0,0
6063,3,0
6064,3,0
6065,3,0
6066,3,0
6067,1,0
6068,1,0
6069,3,0
6070,1,0
6071,0,0
6072,1,0
6073,4,0
6074,2,0
6075,2,0
6076,2,0
6077,2,0
6078,0,0
6079,1,0
6080,0,0
6081,1,0
6082,3,0
6083,1,0
6084,0,0
6085,2,0
6086,2,0
6087,2,0
6088,2,0
6089,2,0
6090,2,0
6091,1,0
6092,2,0
6093,2,0
6094,2,0
6095,2,0
6096,2,0
6097,2,0
6098,2,0
6099,2,0
6100,2,0
6101,2,0
6102,2,0
6103,2,0
6104,2,0
6105,2,0
6106,2,0
6107,2,0
6108,2,0
6109,2,0
6110,2,0
6111,2,0
6112,2,0
6113,2,0
6114,2,0
6115,2,0
6116,0,0
6117,0,0
6118,0,0
6119,2,0
6120,0,0
6121,0,0
6122,2,0
6123,0,0
6124,3,0
6125,3,0
6126,3,0
6127,3,0
6128,3,0
6129,4,0
6130,4,0
6131,4,0
6132,3,0
6133,1,0
6134,4,0
